,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.006052160263061523,0.0007597089800505147,0.0010975360870361327,0.0003000594424744987,1,linear,"{'C': 1, 'kernel': 'linear'}",0.8611111111111112,0.8888888888888888,0.8888888888888888,0.8055555555555556,0.8333333333333334,0.8857142857142857,0.9411764705882353,0.9411764705882353,0.9705882352941176,0.8823529411764706,0.8888888888888888,0.04784674268999731,5,0.9301587301587302,0.9365079365079365,0.9301587301587302,0.9428571428571428,0.9428571428571428,0.9367088607594937,0.9274447949526814,0.9274447949526814,0.9274447949526814,0.9337539432176656,0.9335336871374885,0.0057169445163706735
1,0.006781744956970215,0.0012473086480347857,0.0015949964523315429,0.0006604887004220926,1,rbf,"{'C': 1, 'kernel': 'rbf'}",0.9444444444444444,0.9444444444444444,0.8888888888888888,0.8333333333333334,0.8888888888888888,0.9142857142857143,0.9705882352941176,0.9705882352941176,1.0,0.8823529411764706,0.9230769230769231,0.0483559527395225,3,0.9396825396825397,0.9428571428571428,0.9428571428571428,0.9523809523809523,0.9492063492063492,0.939873417721519,0.9400630914826499,0.9400630914826499,0.9369085173501577,0.9463722397476341,0.9430264484768737,0.004615895838529538
2,0.007398772239685059,0.0010298566904059629,0.0016959667205810546,0.0004573300687263012,1,poly,"{'C': 1, 'kernel': 'poly'}",0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6666666666666666,0.6388888888888888,0.6285714285714286,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6438746438746439,0.009526714764839737,9,0.6888888888888889,0.6888888888888889,0.6793650793650794,0.6952380952380952,0.692063492063492,0.7088607594936709,0.7003154574132492,0.6876971608832808,0.668769716088328,0.6908517350157729,0.6900939273338746,0.010325059207190677
3,0.010267496109008789,0.0021333955363288426,0.0008981704711914062,0.0005369118305540129,10,linear,"{'C': 10, 'kernel': 'linear'}",0.9444444444444444,0.8888888888888888,0.8333333333333334,0.7777777777777778,0.8333333333333334,0.8857142857142857,0.8823529411764706,0.9705882352941176,0.9705882352941176,0.8823529411764706,0.886039886039886,0.05924673484629907,6,0.9396825396825397,0.946031746031746,0.9492063492063492,0.9650793650793651,0.9619047619047619,0.9462025316455697,0.9400630914826499,0.9463722397476341,0.9337539432176656,0.9495268138801262,0.9477823381878407,0.009128193161456171
4,0.005878758430480957,0.0012834517276607627,0.0012070655822753907,0.00038570284253755814,10,rbf,"{'C': 10, 'kernel': 'rbf'}",0.9722222222222222,0.9722222222222222,1.0,0.8611111111111112,0.9166666666666666,0.9428571428571428,0.9705882352941176,1.0,1.0,0.9117647058823529,0.9544159544159544,0.043984542480369516,1,0.9746031746031746,0.9714285714285714,0.9746031746031746,0.9841269841269841,0.9841269841269841,0.9810126582278481,0.9779179810725552,0.9716088328075709,0.9716088328075709,0.9810725552050473,0.9772109749009481,0.004851105547101839
5,0.0069857358932495115,0.0008972183481276208,0.001392960548400879,0.0004915661076788886,10,poly,"{'C': 10, 'kernel': 'poly'}",0.9166666666666666,0.8888888888888888,0.8055555555555556,0.7777777777777778,0.8888888888888888,0.8571428571428571,0.8529411764705882,0.9117647058823529,1.0,0.9117647058823529,0.8803418803418803,0.059224050631051135,7,0.9206349206349206,0.9333333333333333,0.926984126984127,0.9492063492063492,0.9365079365079365,0.9335443037974683,0.9211356466876972,0.9085173501577287,0.9274447949526814,0.9369085173501577,0.92942172796124,0.010595773651336914
6,0.08702170848846436,0.07024157553170064,0.001197218894958496,0.0005854696384227532,100,linear,"{'C': 100, 'kernel': 'linear'}",0.9166666666666666,0.8055555555555556,0.8055555555555556,0.8333333333333334,0.8055555555555556,0.9142857142857143,0.8823529411764706,0.9705882352941176,0.9705882352941176,0.8823529411764706,0.8774928774928775,0.061386402223757866,8,0.946031746031746,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9682539682539683,0.9493670886075949,0.943217665615142,0.9463722397476341,0.943217665615142,0.9558359621451105,0.9528486812206813,0.009369876660914109
7,0.005478882789611816,0.0008116075236649093,0.0016039133071899414,0.0006575124073893135,100,rbf,"{'C': 100, 'kernel': 'rbf'}",0.9444444444444444,0.9722222222222222,1.0,0.8611111111111112,0.8055555555555556,0.9142857142857143,0.9411764705882353,1.0,0.9705882352941176,0.9117647058823529,0.9316239316239316,0.05901195896096226,2,0.9936507936507937,0.9904761904761905,0.9904761904761905,0.9968253968253968,0.9936507936507937,0.9936708860759493,0.9936908517350158,0.9905362776025236,0.9936908517350158,0.9905362776025236,0.9927204509830393,0.0020244252169392234
8,0.005930423736572266,0.00065119451174378,0.001295614242553711,0.000639377304097771,100,poly,"{'C': 100, 'kernel': 'poly'}",0.9444444444444444,0.8611111111111112,0.8055555555555556,0.8333333333333334,0.8888888888888888,0.9428571428571428,0.9117647058823529,1.0,1.0,0.9411764705882353,0.9116809116809117,0.06247182906273181,4,0.9619047619047619,0.9587301587301588,0.9682539682539683,0.9777777777777777,0.9619047619047619,0.9683544303797469,0.9621451104100947,0.9589905362776026,0.9558359621451105,0.9716088328075709,0.9645506300591553,0.006430279939772387
